id,name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
97220,Hawaiian Honeymoon Cake,43642,Vino Girl,PT25M,PT15M,PT40M,2004-08-07T19:59:00Z,"This recipe came about as I searched for a recipe for my future sister-in-law's Hawaiian-themed bridal shower. I found several recipes that sounded good, but not quite right, so I combined and modified them to make this one. This is a very moist cake that is somewhat Twinkie-like in flavor (if Twinkies had coconut!). The fruit is pulverized and while it adds to the flavor of the cake, you really can't pinpoint that there's fruit in it. I winged the frosting recipe, and it came out good. This makes a thick and custardy frosting, and the fruit is more perceptable here. If you prefer a lighter and fluffier frosting, add in more Cool Whip. The unflavored gelatin keeps the frosting firmer longer.",character(0),Dessert,"c(""Lunch/Snacks"", ""Oranges"", ""Pineapple"", ""Citrus"", ""Coconut"", ""Tropical Fruits"", ""Fruit"", ""Nuts"", ""Hawaiian"", ""Polynesian"", ""Low Protein"", ""Potluck"", ""Summer"", ""Sweet"", ""Brunch"", ""Mixer"", ""< 60 Mins"", ""For Large Groups"", ""Oven"", ""Refrigerator"", ""Small Appliance"")","c(""1"", ""1"", ""1"", ""1 1/2"", ""1/2"", ""4"", ""2"", ""1"", ""2"", ""1"")","c(""mandarin oranges"", ""pineapple chunks"", ""sweetened coconut"", ""eggs"", ""Cool Whip"", ""instant pudding mix"", ""cream cheese"", ""unflavored gelatin"")",5.0,2.0,369.4,18.4,7.4,60.6,383.8,48.5,1.2,34.6,4.2,15.0,,"c(""CAKE: Preheat oven to 350F; grease and flour a 9\"" x 13\"" baking pan."", ""Drain the pineapple and mandarin oranges, reserving 1 cup of mandarin orange juice."", ""Place drained fruit in food processor bowl and pulse until the fruit is pulverized."", ""Mix cake mix, reserved orange juice, eggs, oil, 1 cup of coconut, and half of the fruit until well blended."", ""Pour cake batter into pan and bake as the mix directs or until it tests down with a toothpick (This took about 25-30 minutes with my mix, pan and oven)."", 
""Cool thoroughly."", ""FROSTING: Cream together cream cheese, pudding mix, gelatin, the remaining fruit, and 1/4 cup coconut until well mixed and somewhat smooth (it will still have some lumps due to the fruit and coconut)."", ""Gently stir in Cool Whip until well-incorporated but do not overmix."", ""Spread frosting on cooled cake and sprinkle with remaining coconut."", ""Chill well before serving and store the cake in the refrigerator."")"
429247,Granite Steps Country Coffee Cake,762161,sholman77,PT20M,PT10M,PT30M,2010-06-09T21:32:00Z,Make and share this Granite Steps Country Coffee Cake recipe from Food.com.,character(0),Dessert,"""< 30 Mins""","c(""1/2"", ""1/2"", ""1"", ""1/2"", ""1"", ""1 1/2"", ""1/2"")","c(""light brown sugar"", ""ground cinnamon"", ""butter"", ""fresh blueberries"", ""frozen blueberries"", ""sugar"")",,,348.8,16.2,8.0,27.1,453.0,48.2,1.5,25.4,4.3,9.0,9,"c(""Preheat oven to 375."", ""Grease 9 inch square baking dish."", ""In small bowl combine brown sugar and cinnamon."", ""Separate biscuit dough into 10 biscuits and cut each into quarters."", ""Dip each piece in melteed butter and coat with brown sugar mixture."", ""Arrange in a single layer in a baking dish."", ""Sprinkle with half the oats."", ""Combine the blueberries and sugar in a bowl and toss to coat."", ""Spoon over biscuits."", ""Sprinkle remaining oats on top."", ""Drizzle remaining butter over top."", ""Bake for 20 minutes or until cake is golden brown and center is done."", 
""Cool for 20 minutes."", ""Serve warm."")"
357354,Chocolate  Mug Cake,965110,BrenRick,PT3M,PT1M,PT4M,2009-02-23T10:43:00Z,This recipe is wonderful when you need a little something sweet! You just whip it up in a large coffee mug.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/picBJoN1d.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/picVBhBrG.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/picd2P9c0.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/picCIaELU.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/pic7atKVs.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/pic0mAtNb.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/picPBOGI8.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/picwwylnM.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/73/54/picaAm8ft.jpg"")",Dessert,"""< 15 Mins""","c(""4"", ""4"", ""2"", ""1"", ""3"", ""3"", ""3"", ""1/2"", ""1  - 1 1/2"")","c(""flour"", ""sugar"", ""egg"", ""milk"", ""chocolate chips"", ""vanilla"", ""coffee"")",4.0,24.0,969.9,58.0,13.5,192.4,102.9,103.1,4.7,68.0,14.6,,,"c(""Add dry ingredients to mug and mix well."", ""Add egg and mix well."", ""Pour in milk, oil, and mix well."", ""Add chocolate chips and vanilla and mix again."", ""Put mug in microwave for 3 minutes on 1000 watts."", ""The cake will rise over the top of mug, dont be alarmed."", ""Allow to cool a bit and tip it out of the mug or grab a spoon."")"
128739,Mango Swirl Cheesecake (Light),226066,Redsie,PT1H,PT20M,PT1H20M,2005-07-05T22:55:00Z,Make and share this Mango Swirl Cheesecake (Light) recipe from Food.com.,character(0),Cheesecake,"c(""Dessert"", ""For Large Groups"", ""< 4 Hours"")","c(""1/2"", ""1 3/4"", ""2"", ""3"", ""1"", ""1"", ""2"", ""4"", ""1"", ""3/4"", ""1"", ""2"", ""1/4"", ""2"", ""1 1/2"")","c(""mango"", ""graham cracker crumbs"", ""granulated sugar"", ""water"", ""liquid honey"", ""2% fat cottage cheese"", ""light cream cheese"", ""granulated sugar"", ""low-fat sour cream"", ""egg"", ""all-purpose flour"", ""vanilla"")",,,183.8,5.8,2.4,24.1,177.2,27.2,0.5,20.8,6.1,16.0,1 cake,"c(""Preheat the over to 350°F  Spray a 9 inch springform pan with vegetable spray."", ""Make puree:  in a food processor or blender, puree mango.  Set it aside."", ""Make crust:  in a bowl, stir together graham crumbs, sugar, water, honey and oil until well mixed.  Pat mixture onto the bottom and the side of the prepared pan."", ""Make filling:  in the clean bowl of a food processor, combine cottage cheese, cream cheese, sugar, sour cream, egg, egg whites, flour, orange rind and vanilla; puree until smooth.  Pour the mixture into the crust.  Dollop the pureed mango over top of the batter and use knife to swirl it around."", 
""Place a pan of hot water on the bottom rack of the over.  Bake the cheesecake in the centre of the over for 55 to 60 minutes or until it is slightly loose at the centre."", ""Run a knife around the edge of the cake.  Let the pan cool on a wire rack until it is room temperature.  Chill."")"
314708,Zucchini Cakes With Mushroom Ragout,311003,TasteTester,,PT15M,PT15M,2008-07-19T16:11:00Z,"Our family loves zucchini, and we tried this recipe last night.  It made a delicious and hearty side dish we all enjoyed.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/31/47/08/picwm25Pt.jpg""",< 15 Mins,"""Easy""","c(""1/2"", ""8 1/2"", ""1"", ""1/4"", ""1"", ""1/4"", NA, ""12"", ""1"")","c(""zucchini"", ""cheddar cheese"", ""milk"", ""egg"", ""cayenne pepper"", ""olive oil"", ""mushrooms"")",5.0,1.0,337.8,12.0,4.2,63.7,1224.2,47.8,5.5,14.2,11.3,4.0,,"c(""Preheat oven to 400 degrees F.  Lightly coat 12 2 1/2-inch muffin cups with cooking spray; set aside."", ""In mixing bowl combine zucchini, muffin mix, cheese, milk, egg, and cayenne pepper; spoon evenly into prepared muffin cups.  Bake for 11-14 minutes or until golden."", ""Meanwhile, heat 1 tablespoon olive oil in large skillet over medium-high heat.  Add mushrooms; cook 4-5 minutes or until tender, stirring occasionally.  Season with salt and pepper.  Place roasted peppers in blender.  Cover; blend until nearly smooth."", 
""Arrange 3 zucchini cakes on each plate with some of the mushroom and pepper sauce."")"
405588,Moist Moist Yellow Cake,1040155,NurseGirl2004,PT40M,PT20M,PT1H,2009-12-29T02:13:00Z,Make and share this Moist Moist Yellow Cake recipe from Food.com.,character(0),Dessert,"""< 60 Mins""","c(""2 1/2"", ""1 1/2"", ""1"", ""1/4"", ""3/4"", ""1 3/4"", ""2"", ""3"", ""3"", ""1"")","c(""flour"", ""baking powder"", ""salt"", ""baking soda"", ""butter"", ""sugar"", ""vanilla"", ""eggs"", ""milk"")",,,355.4,14.8,8.5,133.4,377.0,50.5,0.7,29.4,5.7,12.0,,"c(""Heat the oven to 350°F  Coat 9x13 pan with butter and flour, and tap out any excess flour. Set aside."", ""Combine flour, baking powder, salt, and baking soda in a small bowl and whisk break up any lumps. Set aside."", ""Place butter in the bowl and mix on medium-high speed until fluffy and light in color, about 3 minutes. Add sugar and vanilla, and continue to beat another 5 minutes. Add yolks one at a time, letting each incorporate fully before adding the next. Scrape down the sides of the bowl."", 
""Add whole eggs in the same manner, allowing 1 minute between additions. Scrape down the sides of the bowl and the paddle."", ""Add 1/2 of the flour mixture, and turn the mixer to low speed, mixing until the flour is just incorporated. Add 1/2 of the milk, and mix until just incorporated. Continue with remaining flour mixture and milk, until all ingredients are incorporated and smooth."", ""Pour in prepared pan and bake until cake edges slightly pull away from the pan and a cake tester inserted in the center comes out dry with just a few crumbs, about 35 to 40 minutes."", 
""Remove the pan from the oven and let cool on a wire rack, about 10 to 15 minutes. Run a knife around the perimeter of cake, and turn out onto the rack to cool completely (at least 1 1/2 hours) before frosting."")"
48252,Orange Bundt Cake,26399,Theresa Thunderbird,PT1H15M,PT20M,PT1H35M,2002-12-09T20:13:00Z,Make and share this Orange Bundt Cake recipe from Food.com.,character(0),Dessert,"c(""Fruit"", ""Christmas"", ""Weeknight"", ""< 4 Hours"")","c(""2"", ""4 1/4"", ""4 1/2"", ""2 1/4"", ""1/2"", ""1/2"", ""9"", ""4 1/2"", ""2"")","c(""butter"", ""sugar"", ""cake flour"", ""baking powder"", ""salt"", ""milk"", ""eggs"", ""vanilla extract"")",2.0,1.0,9798.9,423.7,250.8,2896.7,5303.5,1396.8,11.5,898.9,118.5,,1 cake,"c(""Preheat the oven to 350 degrees F."", ""Grease and flour a bundt pan."", ""Cream the butter together with 2-1/4 cups of the sugar."", ""Add the flour, baking powder, and salt and mix until combined."", ""Add the milk, eggs, vanilla, and orange zest."", ""Pour the batter into the Bundt pan."", ""Bake for 1 hour and 15 minutes, or until a toothpick comes out clean."", ""Poke holes all over the cake with a toothpick and let cool thoroughly."", ""Combine the orange juice and the remaining 2 cups of sugar in a small pan."", 
""Bring to a boil over high heat."", ""Paint the sauce onto the cake with a pastry brush."")"
487073,German Cobbler Cake #RSC,2390546,BDMK8003,PT2H,PT20M,PT2H20M,2012-09-17T17:16:00Z,"Ready, Set, Cook!  Reynolds Wrap Contest Entry.  My mother is a fabulous cook. This truly delicious Bundt cake is her recipe. It is a fabulous cake made with juicy summer peaches and fresh pears. I made it for the first time when I was 14. Carrying on her culinary history, I make it often for my family. The moist texture comes from the ingredients and method of preparation.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/48/70/73/pic3PPIWI.jpg""",Dessert,"c(""Pears"", ""Fruit"", ""German"", ""European"", ""Low Protein"", ""Oven"", ""< 4 Hours"", ""Reynolds Wrap Contest"")","c(""3"", ""3"", ""2"", ""2"", ""1"", ""1/2"", ""1/4"", ""3"", ""3"", ""1"", ""1"", ""4"", NA, ""2"", ""1"", ""2"", ""2"")","c(""pears"", ""cinnamon"", ""sugar"", ""honey"", ""lemon juice"", ""vanilla extract"", ""flour"", ""baking powder"", ""salt"", ""eggs"", ""water"", ""heavy cream"", ""vanilla extract"", ""powdered sugar"")",5.0,32.0,596.0,27.6,7.5,89.2,319.3,83.6,3.5,54.6,6.4,12.0,12 slices,"c(""Preheat oven to 300°F Generously grease and flour dust a Bundt pan."", ""Peel, core and dice pears and peaches. Put in a bowl and toss with cinnamon and 1/2 cup of the sugar; set aside."", ""In large mixing bowl, mix the remaining sugar, oil, honey, lemon juice,and vanilla. In another bowl, stir together flour, baking powder and salt. Add the dry ingredients to the batter alternating with the eggs. Mix well after each addition. Fold in the peaches and pears with their juices. Pour into the prepared bundt pan. Cover tightly with aluminum foil."", 
""Roll up a piece of aluminum foil to form a ring and place in the bottom of a 12' round cake pan. Place the bundt pan on the foil ring inside the cake pan. Press to level on the foil. Pour 2 cups warm water in the bottom of the cake pan."", ""Put in oven. Bake for 2 hours then remove foil cover and test for doneness. If not done, leave foil off and continue baking until the cake tests done."", ""Remove from oven and allow to cool 10 minutes. Invert onto serving plate. Serve with a dollup of topping."", 
""While cake bakes, prepare topping. Put cream and vanilla in a medium bowl. Beat on medium speed until soft peaks form. Add powdered sugar. Beat on slow speed to incorporate and then beat on medium speed until soft peaks form. Cover with foil and refrigerater until ready to serve."")"
205068,Quick &amp; Easy Crab Cakes,182559,suzyhomemakerwannabe,PT25M,PT10M,PT35M,2007-01-12T16:41:00Z,"Thanks to stuffing mix, these yummy crab cakes stay crispy golden on the outside and moist and fluffy on the inside!  I got this recipe from a Kraft Foods magazine.",character(0),Crab,"c(""Grains"", ""Brunch"", ""< 60 Mins"")","c(""1"", ""3/4"", ""1/3"", ""2"", ""3"", ""1/2"")","c(""Stove Top stuffing mix"", ""water"", ""purple onion"")",4.0,1.0,213.5,5.7,0.9,27.5,1018.2,26.1,1.1,3.8,13.7,6.0,,"c(""Mix stuffing mix, water, mayo, crabmeat, tarter sauce and onion."", ""Cover and refridgerate for 10 minutes."", ""Heat a large skillet sprayed with cooking spray on medium heat."", ""Shape 1/3 cupfuls of the mixture into patties, add to skillet in batches."", ""Cook 3 mintues on each side or until golden brown on both sides, being careful when turning."")"
192096,Aero Cake,369287,Cyclops,PT10M,PT10M,PT20M,2006-10-24T21:56:00Z,Make and share this Aero Cake recipe from Food.com.,character(0),Dessert,"c(""< 30 Mins"", ""Easy"")","c(""5 -6"", ""1"", ""2"", ""1"")","""heavy cream""",,,357.6,26.2,14.4,58.6,48.2,27.1,1.5,22.7,4.1,,,"c(""Break the aero chocolate into smaller bars."", ""Melt the Aero chocolate with the cream in medium-high heat and remove the mixture until it completely melts."", ""Cut the Sara Lee pound cake into slices and place it flat on serving dish until you form on the bottom of the dish a layer of pound cake."", ""Pour the mixture on top of the layer of cake."", ""Crush the flake and add on top of the mixture."", ""Keep in the fridge for 1 hour to cool."")"
426480,Oven-Roasted Crab Cakes,1574169,CandeB,PT18M,PT0S,PT18M,2010-05-20T10:44:00Z,We had about a bunch of king crab left over and my hubby wanted me to make crab cakes with it.  I'd never made them before so I did some research.  This recipe is a combination of a few different ones - but came out GREAT!  He was VERY happy and it is now going to be a repeat recipe! Hope you enjoy it too!,character(0),Healthy,"""< 30 Mins""","c(""16"", ""1/4"", ""1/4"", ""1/4"", ""1"", ""1"", ""1"", ""1 1/4"")","c(""celery"", ""fresh chives"", ""mayonnaise"", ""egg"", ""Dijon mustard"", ""panko breadcrumbs"")",5.0,2.0,306.8,8.7,1.6,104.3,1335.6,28.3,1.7,3.3,27.1,,6 cakes,"c(""Sort through crab and discard any bits of shell.  Press out moisture with paper towels."", ""In a large bowl, combine celery, minced chives, mayonnaise, egg, mustard, and Old Bay; mix well with a fork."", ""Add crab and 1/4 cup panko; stir gently just to mix."", ""Put in fridge for 1/2 an hour or more if time permits."", ""Put remaining panko in a shallow bowl."", ""Shape crab mixture into about 6 cakes about a 1/2 inch thick."", ""Place each cake in panko to coat on each side - place on baking stone or dish and reform into shape.  Should be sort of flat across - about a 1/2 inch thick - and formed around the edges."", 
""Bake in a 475°F regular or convection oven until golden brown, 15 to 18 minutes."", ""With a spatula, transfer crab cakes to a platter.  Add any sauce you want - but they turned out great without any sauce."")"
323872,Key Lime Cupcakes,365545,Little Suzy Homemak,PT30M,PT30M,PT1H,2008-09-08T01:14:00Z,Make and share this Key Lime Cupcakes recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/38/72/80Zf8J1SKeWqJQngGjsw_IMG_3394.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/38/72/picrOJs6Y.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/38/72/pic26Qfjv.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/38/72/picAhnrso.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/38/72/pic0wnxlj.jpg"")",Dessert,"""< 60 Mins""","c(""1"", ""3/4"", ""1/2"", ""1 1/4"", ""2"", ""2 1/2"", ""1"", ""1/4"", ""3/4"", ""8"", ""1 1/2"", ""1/2"", ""1"", ""1/2"")","c(""all-purpose flour"", ""self-rising flour"", ""unsalted butter"", ""sugar"", ""eggs"", ""fresh lime juice"", ""lime peel"", ""buttermilk"", ""cream cheese"", ""powdered sugar"", ""unsalted butter"", ""lime peel"", ""vanilla extract"")",5.0,12.0,424.2,22.9,13.7,93.1,190.8,51.4,0.5,37.0,4.7,12.0,12 cupcakes,"c(""To make the cupcakes:  Preheat oven to 350 degrees.  Line a standard muffin pan with 12 paper liners.  Whisk both flours in a medium bowl.  Beat butter in a large bowl until smooth.  Add sugar; beat to blend.  Beat in eggs 1 at a time, then next 3 ingredients (batter may look curdled).  Beat in flour in 3 additions, alternately with buttermilk in 2 additions.  Spoon scant 1/3 cup batter into each liner."", ""Bake cupcakes until tester inserted in center comes out clean, 20-25 minutes.  Cool 10 minutes.  Remove from pan; cool."", 
""To Make the frosting:  Beat all ingredients together in a medium bowl until smooth."", ""Spread frosting over cupcakes."")"
